55.99992,3.33332
55.99992,4.99998
55.99992,6.66664
55.99992,8.3333
55.99992,9.99996
55.99992,11.66662
55.99992,13.33328
55.99992,14.99994
55.99992,16.6666
55.99992,18.33326
55.99992,19.99992
55.99992,21.66658
55.99992,23.33324
55.99992,24.9999
55.99992,26.66656
55.99992,28.33322
55.99992,29.99988
55.99992,31.66654
55.99992,33.3332
55.99992,34.99986
55.99992,36.66652
55.99992,38.33318
55.99992,39.99984
55.99992,41.6665
55.99992,43.33316
55.99992,44.99982
55.99992,46.66648
55.99992,48.33314
58.33325,0.0
58.33325,1.66666
58.33325,3.33332
58.33325,4.99998
58.33325,6.66664
58.33325,8.3333
58.33325,9.99996
58.33325,11.66662
58.33325,13.33328
58.33325,14.99994
58.33325,16.6666
58.33325,18.33326
58.33325,19.99992
58.33325,21.66658
58.33325,23.33324
58.33325,24.9999
58.33325,26.66656
58.33325,28.33322
58.33325,29.99988
58.33325,31.66654
58.33325,33.3332
58.33325,34.99986
58.33325,36.66652
58.33325,38.33318
58.33325,39.99984
58.33325,41.6665
58.33325,43.33316
58.33325,44.99982
58.33325,46.66648
58.33325,48.33314
60.66658,0.0
60.66658,1.66666
60.66658,3.33332
60.66658,4.99998
60.66658,6.66664
60.66658,8.3333
60.66658,9.99996
60.66658,11.66662
60.66658,13.33328
60.66658,14.99994
60.66658,16.6666
60.66658,18.33326
60.66658,19.99992
60.66658,21.66658
60.66658,23.33324
60.66658,24.9999
60.66658,26.66656
60.66658,28.33322
60.66658,29.99988
60.66658,31.66654
60.66658,33.3332
60.66658,34.99986
60.66658,36.66652
60.66658,38.33318
60.66658,39.99984
60.66658,41.6665
60.66658,43.33316
60.66658,44.99982
60.66658,46.66648
60.66658,48.33314
62.99991,0.0
62.99991,1.66666
62.99991,3.33332
62.99991,4.99998
62.99991,6.66664
62.99991,8.3333
62.99991,9.99996
62.99991,11.66662
62.99991,13.33328
62.99991,14.99994
62.99991,16.6666
62.99991,18.33326
62.99991,19.99992
62.99991,21.66658
62.99991,23.33324
62.99991,24.9999
62.99991,26.66656
62.99991,28.33322
62.99991,29.99988
62.99991,31.66654
62.99991,33.3332
62.99991,34.99986
62.99991,36.66652
62.99991,38.33318
62.99991,39.99984
62.99991,41.6665
62.99991,43.33316
62.99991,44.99982
62.99991,46.66648
62.99991,48.33314
65.33324,0.0
65.33324,1.66666
65.33324,3.33332
65.33324,4.99998
65.33324,6.66664
65.33324,8.3333
65.33324,9.99996
65.33324,11.66662
65.33324,13.33328
65.33324,14.99994
65.33324,16.6666
65.33324,18.33326
65.33324,19.99992
65.33324,21.66658
65.33324,23.33324
65.33324,24.9999
65.33324,26.66656
65.33324,28.33322
65.33324,29.99988
65.33324,31.66654
65.33324,33.3332
65.33324,34.99986
65.33324,36.66652
65.33324,38.33318
65.33324,39.99984
65.33324,41.6665
65.33324,43.33316
65.33324,44.99982
65.33324,46.66648
65.33324,48.33314
67.66657,0.0
67.66657,1.66666
67.66657,3.33332
67.66657,4.99998
67.66657,6.66664
67.66657,8.3333
67.66657,9.99996
67.66657,11.66662
67.66657,13.33328
67.66657,14.99994
67.66657,16.6666
67.66657,18.33326
67.66657,19.99992
67.66657,21.66658
67.66657,23.33324
67.66657,24.9999
67.66657,26.66656
67.66657,28.33322
67.66657,29.99988
67.66657,31.66654
67.66657,33.3332
67.66657,34.99986
67.66657,36.66652
67.66657,38.33318
67.66657,39.99984
67.66657,41.6665
67.66657,43.33316
67.66657,44.99982
67.66657,46.66648
67.66657,48.33314
