33.89378,1.2305225e-09,6.758005e-09,3.0198215e-08,1.2810423e-07,4.1475374e-07,1.2044067e-06,3.332924e-06,8.500575e-06,2.0683417e-05,4.8914615e-05,0.00012723228,0.00026131535,0.00044417853,0.00080297334,0.0014796759,0.002825523,0.007665066,0.011402,0.023504445,0.028988251,0.040223114,0.16336286,0.2850595,0.24125674,0.19557188,0.12298052,0.04597971,0.0065973266,0.000498568,5.217389e-05,1.1719026e-05
33.9149,2.127389e-09,1.13659215e-08,4.891856e-08,2.0466389e-07,6.806017e-07,2.0741552e-06,5.8942537e-06,1.6149774e-05,4.2558495e-05,0.00011490982,0.00039832943,0.001234505,0.0026920496,0.0062050694,0.021609621,0.0912613,0.19234286,0.20001897,0.14103734,0.09642672,0.099085994,0.26369885,0.4610895,0.63138944,0.58791006,0.4457698,0.17757179,0.04243709,0.0031733885,0.00017768686,1.4922109e-05
33.93602,3.88458e-09,2.143687e-08,1.0131724e-07,4.2018772e-07,1.428639e-06,4.458933e-06,1.3000394e-05,3.7602582e-05,0.000109467765,0.00032617233,0.0013787464,0.007140513,0.05715673,0.29731768,0.38048056,0.37153393,0.33540255,0.29721415,0.25542194,0.21705821,0.254222,0.40888348,0.7179843,0.78463507,0.7440566,0.5496453,0.24212047,0.109847404,0.020754702,0.0019965,0.00010879176
33.95714,6.9596258e-09,4.188722e-08,2.4448386e-07,1.0294461e-06,3.561999e-06,1.1377978e-05,3.5427158e-05,0.00011262294,0.0003707072,0.001605933,0.017977552,0.12538423,0.4230926,0.45798185,0.46342438,0.45524642,0.44039336,0.41677406,0.3633351,0.33459374,0.4661906,0.6715904,0.78544843,0.81014395,0.7699574,0.6137427,0.28973904,0.14000683,0.03714489,0.0053308504,0.0003805756
33.97826,1.5107886e-08,9.860281e-08,6.1433394e-07,2.5405582e-06,9.332398e-06,3.347922e-05,0.00011930231,0.0004792728,0.0036228986,0.016878556,0.25500715,0.47288525,0.50102067,0.50654626,0.502185,0.49394232,0.49317294,0.49000552,0.47205076,0.49534458,0.6553144,0.7481911,0.808181,0.82753545,0.7834442,0.6693428,0.3318402,0.16095465,0.06287837,0.009816948,0.0009403089
33.99938,4.352684e-08,3.1548623e-07,1.8731375e-06,7.890806e-06,3.166715e-05,0.00012902656,0.00080952444,0.0052078567,0.022559516,0.19041938,0.40623626,0.49930367,0.52346665,0.53269553,0.53421754,0.53612995,0.53550905,0.5356487,0.5504072,0.6420759,0.74072737,0.77780735,0.83552873,0.8566647,0.84823674,0.8060188,0.6530261,0.27788544,0.09844481,0.0186793,0.0018125199
34.0205,7.809594e-08,9.752748e-07,9.169182e-06,3.7805406e-05,0.00015636388,0.0014279066,0.007280322,0.041282065,0.17314555,0.21464372,0.42470005,0.50644016,0.5376276,0.54739213,0.5487262,0.55173445,0.5574194,0.56559396,0.6151793,0.716082,0.76571244,0.804115,0.8585589,0.8693724,0.8714894,0.86087346,0.82538253,0.7368895,0.34181866,0.12892666,0.025450235
34.04162,2.8442747e-07,2.1138114e-06,1.3123866e-05,0.00016095694,0.0025335578,0.013379409,0.10397361,0.15603831,0.17309406,0.22554323,0.4419486,0.51557183,0.5470262,0.5577533,0.5643796,0.5709064,0.5771806,0.6024636,0.6892295,0.75021756,0.7847945,0.8313315,0.87222326,0.877454,0.8835304,0.8814669,0.83214325,0.7476442,0.5987551,0.41217935,0.12191304
34.06274,1.2033929e-06,8.285774e-06,6.0508828e-05,0.0003430384,0.0019099014,0.026226284,0.055395067,0.086045116,0.12155391,0.1509296,0.31222323,0.4065995,0.51642454,0.5688634,0.57734156,0.58402544,0.5977496,0.66003317,0.7200596,0.7712175,0.8015554,0.8568913,0.8804038,0.8831882,0.8866938,0.86787045,0.7813772,0.7320214,0.64243156,0.5078038,0.33121777
34.08386,5.495885e-06,5.3159412e-05,0.0002769613,0.0014880304,0.012431948,0.018588772,0.021937402,0.025285957,0.029164929,0.033435,0.07439011,0.11889424,0.15658876,0.23968641,0.33256528,0.44252455,0.5811541,0.69836164,0.7518261,0.7888511,0.8251835,0.87434614,0.87961656,0.8743562,0.84591675,0.7964547,0.7388983,0.67569435,0.63638496,0.5095747,0.36192694
34.10498,3.6612193e-05,0.00027099773,0.0015545972,0.00931157,0.01347657,0.01639059,0.018618966,0.020496516,0.022229958,0.024471587,0.041487858,0.07005957,0.08120706,0.09111109,0.1018846,0.121920414,0.16539147,0.29257724,0.64391065,0.7814156,0.8513147,0.86715126,0.8445132,0.815785,0.74937403,0.653743,0.59357905,0.581489,0.563885,0.48012868,0.3607213
34.1261,0.00027643156,0.0016422902,0.009493969,0.014555313,0.017962037,0.02087192,0.022721713,0.025102066,0.027713908,0.031233167,0.045697283,0.077875696,0.09122686,0.10039469,0.10838667,0.12951814,0.1628908,0.264031,0.40213835,0.4303105,0.371519,0.30838254,0.35663572,0.4893215,0.5594174,0.54190636,0.5425199,0.5377505,0.5069957,0.46004912,0.35171905
34.14722,0.006224763,0.031857323,0.048554253,0.056480158,0.06659077,0.08037207,0.0967233,0.115768775,0.13851,0.17260137,0.23635662,0.32233113,0.36593378,0.40486398,0.4518759,0.49861157,0.5362787,0.504642,0.46228802,0.36323485,0.18761003,0.13593873,0.12661377,0.074655205,0.0463048,0.04192787,0.040865883,0.06685022,0.19114637,0.22289632,0.1916775
34.16834,0.3127521,0.45256874,0.4957529,0.48188993,0.46507138,0.45367876,0.44522154,0.44023585,0.44155937,0.44964978,0.4979221,0.5621807,0.5828496,0.5984405,0.62114733,0.63773656,0.64690447,0.6353549,0.5508058,0.34166697,0.15815833,0.09619227,0.047142144,0.0374589,0.032641992,0.027830241,0.02380923,0.018695943,0.012939819,0.009049746,0.004128598
34.18946,0.42085204,0.5823883,0.6415484,0.65729815,0.6552897,0.6533805,0.6475619,0.6411135,0.63795555,0.6399148,0.64559627,0.64960337,0.6535217,0.66356456,0.67105573,0.6839556,0.69782746,0.6543399,0.5920421,0.41603792,0.14586885,0.054915752,0.038747724,0.030606735,0.023371473,0.017855652,0.012656895,0.0073154685,0.0035305577,0.0015925954,0.00085608894
34.21058,0.22695401,0.47808367,0.5910003,0.64329994,0.66016626,0.66290677,0.66306883,0.66075885,0.6592947,0.66035056,0.66031146,0.6596045,0.6658143,0.67275196,0.6774622,0.6768774,0.66382194,0.64031196,0.5213152,0.21919465,0.13540587,0.09052598,0.059572328,0.031520754,0.018982854,0.011903323,0.006739618,0.0032929634,0.0013907579,0.00058037456,0.00024734842
34.2317,0.09656016,0.24607508,0.4319048,0.54642916,0.5950149,0.61565626,0.6251873,0.6309434,0.63781244,0.64541554,0.65125966,0.6572434,0.66465294,0.6618168,0.65170085,0.64208364,0.6059043,0.44150242,0.34357804,0.17205587,0.13983048,0.102195695,0.08556572,0.05957273,0.02109994,0.007820117,0.0035612427,0.0015324821,0.00063305965,0.00025299253,9.997234e-05
34.25282,0.01983982,0.10563872,0.22656417,0.31477365,0.41354936,0.5002649,0.5472928,0.5736588,0.5954688,0.6090253,0.6164893,0.6211056,0.6154796,0.5948162,0.5330625,0.4616264,0.4011824,0.35028866,0.25505352,0.1531731,0.13813893,0.108332396,0.089062765,0.059400883,0.029727256,0.010574924,0.0024029696,0.00079976727,0.00031300858,0.00011720813,4.206125e-05
34.27394,0.0017598462,0.02371731,0.0960267,0.20034674,0.26348415,0.2966647,0.3230754,0.34611833,0.3681681,0.39048824,0.40620247,0.41512743,0.4170808,0.40275222,0.38136822,0.35689464,0.32219487,0.2759724,0.16129036,0.13634361,0.11448935,0.082784325,0.065791585,0.044352878,0.020313097,0.008965091,0.003260679,0.00073046866,0.00014988941,3.986419e-05,1.08437225e-05
34.29506,0.00010648917,0.0022763056,0.017207744,0.06396341,0.14124109,0.20026013,0.24182573,0.2709677,0.29412904,0.30969363,0.3190978,0.3252251,0.32707438,0.3225952,0.31334826,0.28880194,0.25772423,0.21101326,0.11206159,0.10121617,0.077677,0.0504816,0.032085784,0.023195025,0.00934989,0.0033866966,0.0011430584,0.00035083422,8.36139e-05,1.2120797e-05,2.6196644e-06
34.31618,4.9037108e-06,7.9452e-05,0.0011539178,0.008163368,0.031237394,0.070295885,0.12038132,0.16975331,0.20178819,0.22333208,0.23783791,0.24864717,0.2533818,0.25235116,0.24540924,0.22927988,0.19397303,0.10163958,0.06663346,0.05588848,0.03688276,0.019898823,0.009854313,0.0060352073,0.0017969008,0.00059019995,0.00019903276,6.9061614e-05,2.56292e-05,8.842467e-06,1.985943e-06
34.3373,1.3114314e-07,1.3370158e-06,2.442307e-05,0.000332708,0.0026262917,0.010454865,0.026141755,0.052672792,0.089414254,0.13275956,0.15402526,0.16764186,0.17483523,0.174033,0.16529973,0.14448033,0.10328443,0.03598375,0.02704975,0.017745972,0.008970376,0.004060103,0.0013170026,0.0007107131,0.00022948853,8.726809e-05,3.7636553e-05,1.7650886e-05,7.4263075e-06,2.8830598e-06,1.0525781e-06
